"","pert_iname","mean","n","median","sd","sRGES"
"1161","BRD-K24986598",-0.590746967380303,1,-0.590746967380303,NA,-0.590746967380303
"1162","BRD-K86112430",-0.590746967380303,1,-0.590746967380303,NA,-0.590746967380303
"1163","BRD-K19147816",-0.590491343658422,1,-0.590491343658422,NA,-0.590491343658422
"1164","BRD-K54602409",-0.589980096214659,1,-0.589980096214659,NA,-0.589980096214659
"1165","BRD-K74561903",-0.589643391173376,2,-0.589643391173376,0.159321371709255,-0.589643391173376
"1166","BRD-K42943439",-0.589519973515273,1,-0.589519973515273,NA,-0.589519973515273
"1167","BRD-K58439833",-0.58943444907558,2,-0.58943444907558,0.00146967892860664,-0.58943444907558
"1168","BRD-K37316675",-0.589264349793391,1,-0.589264349793391,NA,-0.589264349793391
"1169","BRD-K43955935",-0.589059850815886,1,-0.589059850815886,NA,-0.589059850815886
"1170","BRD-K08731287",-0.588957601327134,1,-0.588957601327134,NA,-0.588957601327134
"1171","BRD-K54885483",-0.588957601327134,1,-0.588957601327134,NA,-0.588957601327134
"1172","BRD-K95007304",-0.588292979650242,1,-0.588292979650242,NA,-0.588292979650242
"1173","BRD-K92498491",-0.587832310838446,1,-0.587832310838446,NA,-0.587832310838446
"1174","BRD-K51644197",-0.587735742598556,8,-0.751367955740808,0.357268929805662,-0.587735742598556
"1175","BRD-K65165610",-0.587730607462103,1,-0.587730607462103,NA,-0.587730607462103
"1176","BRD-K44968548",-0.587486133772927,3,-0.630982141204434,0.265812792613399,-0.587486133772927
"1177","BRD-K85891179",-0.587474983740222,1,-0.587474983740222,NA,-0.587474983740222
"1178","BRD-K98370047",-0.58681036206333,1,-0.58681036206333,NA,-0.58681036206333
"1179","BRD-K06817181",-0.586778481443091,4,-0.697082041480124,0.375680515664817,-0.586778481443091
"1180","BRD-K98833727",-0.586708112574577,1,-0.586708112574577,NA,-0.586708112574577
"1181","SD-169",-0.586163060465362,2,-0.586163060465362,0.234220083604685,-0.586163060465362
"1182","BRD-K61359353",-0.586094615642062,1,-0.586094615642062,NA,-0.586094615642062
"1183","BRD-K27732957",-0.586077392023133,3,-0.679243899895641,0.19426083762279,-0.586077392023133
"1184","BRD-K27699706",-0.586025816251427,1,-0.586025816251427,NA,-0.586025816251427
"1185","BRD-K38632726",-0.585523406130794,2,-0.585523406130794,0.0544303862107275,-0.585523406130794
"1186","BRD-K62638625",-0.585514568807665,1,-0.585514568807665,NA,-0.585514568807665
"1187","BRD-K60870698",-0.585210619296591,15,-0.666666666666667,0.272409410747724,-0.585210619296591
"1188","BRD-K41014695",-0.584816497032655,1,-0.584816497032655,NA,-0.584816497032655
"1189","BRD-K25228014",-0.584297007295627,1,-0.584297007295627,NA,-0.584297007295627
"1190","BRD-K68690449",-0.584151875355764,1,-0.584151875355764,NA,-0.584151875355764
"1191","BRD-K53272350",-0.583998501122635,1,-0.583998501122635,NA,-0.583998501122635
"1192","BRD-K09458434",-0.583845126889506,1,-0.583845126889506,NA,-0.583845126889506
"1193","BRD-K56945204",-0.583845126889506,1,-0.583845126889506,NA,-0.583845126889506
"1194","BMY-45778",-0.583749416686619,9,-0.76180981595092,0.31300107201267,-0.583749416686619
"1195","BRD-K84770507",-0.583231629956991,1,-0.583231629956991,NA,-0.583231629956991
"1196","BRD-K31569005",-0.583213955310732,1,-0.583213955310732,NA,-0.583213955310732
"1197","BRD-K19471718",-0.583027130979485,1,-0.583027130979485,NA,-0.583027130979485
"1198","BRD-K08656311",-0.582992731284168,4,-0.568089868298483,0.261849249452079,-0.582992731284168
"1199","BRD-K78352220",-0.582873756746357,1,-0.582873756746357,NA,-0.582873756746357
"1200","BRD-K39211770",-0.582870645240328,3,-0.577453987730061,0.143434359872563,-0.582870645240328
"1201","BRD-K76269942",-0.582191460423207,1,-0.582191460423207,NA,-0.582191460423207
"1202","chrysenequinone",-0.582179178494439,4,-0.56801762430221,0.0590124709419119,-0.582179178494439
"1203","BRD-K36619075",-0.58200463609196,1,-0.58200463609196,NA,-0.58200463609196
"1204","BRD-K62841356",-0.581646762881326,1,-0.581646762881326,NA,-0.581646762881326
"1205","BRD-K16950565",-0.58159563813695,1,-0.58159563813695,NA,-0.58159563813695
"1206","BRD-K53740124",-0.58159563813695,1,-0.58159563813695,NA,-0.58159563813695
"1207","BRD-K42361507",-0.581391139159444,1,-0.581391139159444,NA,-0.581391139159444
