"sample.id","cor"
"GTEX-RVPU-0011-R9A-SM-3NM8E",0.882840171784694
"GTEX-12WSC-3126-SM-5GCNB",0.881156785630037
"GTEX-13JUV-0011-R11a-SM-5LZYH",0.879715698277921
"GTEX-XLM4-2926-SM-4AT59",0.87829201893256
"GTEX-132Q8-2926-SM-5IFFP",0.877982989203102
"GTEX-11ONC-3026-SM-5985W",0.877317234645097
"GTEX-QVJO-1325-SM-2S1QX",0.876937591920705
"GTEX-QDT8-3026-SM-32PKB",0.876599010870538
"GTEX-X585-0011-R11B-SM-46MUZ",0.87657475546587
"GTEX-X585-3126-SM-4QASH",0.876267317135158
"GTEX-13O3O-3026-SM-5KM42",0.87623338954667
"GTEX-13X6J-0011-R11a-SM-5P9HE",0.876212131487925
"GTEX-145MH-3126-SM-5S2QT",0.876001575831509
"GTEX-145MH-2926-SM-5Q5D2",0.875116595083126
"GTEX-11WQC-0011-R11b-SM-57WD6",0.875039997118874
"GTEX-ZYFD-2926-SM-5GID9",0.874412041518265
"GTEX-13OW5-0011-R11b-SM-5L3GG",0.873982570976982
"GTEX-1192X-3226-SM-5987D",0.873897150751216
"GTEX-X4XX-2926-SM-3NMB1",0.873782094676042
"GTEX-ZDXO-1426-SM-4WKHG",0.872860872073492
"GTEX-13CF2-0011-R11b-SM-5LZXO",0.87284015654952
"GTEX-1313W-3026-SM-5LZUZ",0.872388033141573
"GTEX-N7MT-1226-SM-2TC6K",0.872154676635943
"GTEX-Y8DK-0011-R11A-SM-4SOK2",0.872013742445408
"GTEX-13RTJ-0011-R11a-SM-5O9CK",0.871479913575359
"GTEX-13OVH-0011-R11b-SM-5KM4X",0.871458867707485
"GTEX-11GSO-2826-SM-5HL6Q",0.870876921128848
"GTEX-13VXU-3126-SM-5SIA4",0.869770296140726
"GTEX-ZUA1-2926-SM-59HL3",0.868987120302804
"GTEX-ZDXO-2926-SM-4WKFM",0.868940779614126
"GTEX-13G51-3226-SM-5IFG7",0.868817372155882
"GTEX-13OW6-0011-R11a-SM-5L3H2",0.868483989252998
"GTEX-1128S-2626-SM-5H11Z",0.867992154621084
"GTEX-145MF-2626-SM-5O98S",0.867444641528575
"GTEX-13RTJ-3126-SM-5S2Q4",0.867375013567925
"GTEX-13OVH-3126-SM-5MR4Z",0.867270161895864
"GTEX-ZDXO-0011-R11a-SM-4WWD9",0.867214183711168
"GTEX-147GR-2926-SM-5RQIN",0.866812311232858
"GTEX-11TUW-3026-SM-5EGKM",0.866410702561462
"GTEX-139UC-3026-SM-5IJE4",0.866064779530133
"GTEX-YJ89-0011-R11a-SM-4SOKA",0.864956121488566
"GTEX-13RTJ-2926-SM-5Q5DE",0.864802623345039
"GTEX-13OVL-3226-SM-5L3H8",0.864593067489192
"GTEX-147JS-2626-SM-5S2UX",0.864130344831741
"GTEX-131XH-2926-SM-5LZU4",0.864079313024611
"GTEX-13D11-2026-SM-5IJBK",0.864078225415809
"GTEX-1122O-0326-SM-5H124",0.864021874802109
"GTEX-145LS-2726-SM-5Q5D8",0.864009133318184
"GTEX-ZE9C-0011-R11a-SM-4WKGG",0.863515270450819
"GTEX-11ZTS-3326-SM-5LU9Y",0.863173274841754
"GTEX-Y8E5-0526-SM-57WBY",0.863055819222121
"GTEX-111FC-0526-SM-5GZZ8",0.862788145021614
"GTEX-14DAR-2226-SM-5S2VT",0.862565849725708
"GTEX-WOFM-1626-SM-3MJFX",0.862136438006641
"GTEX-WHPG-1626-SM-4M1ZL",0.862107206910622
"GTEX-111CU-0126-SM-5GZWZ",0.862106551638788
"GTEX-13111-1926-SM-5GCOL",0.862091628035072
"GTEX-13OVJ-2626-SM-5IJFT",0.861465603513603
"GTEX-13OW6-3126-SM-5L3IA",0.861431333406992
"GTEX-X585-0426-SM-4E3JZ",0.861392906179951
"GTEX-U3ZM-0226-SM-4DXTA",0.861260604015405
"GTEX-12WSL-1826-SM-5LZW9",0.861017432823825
"GTEX-13NZA-0011-R11b-SM-5KM4W",0.860938477675705
"GTEX-ZAJG-2626-SM-5S2NU",0.860906024120313
"GTEX-WL46-3026-SM-3LK7Z",0.860875562225188
"GTEX-131XG-1526-SM-5GCNQ",0.860873087278759
"GTEX-YF7O-0126-SM-5IFIR",0.86081658281449
"GTEX-T6MN-0326-SM-32PMK",0.860674573954436
"GTEX-12ZZW-3026-SM-5LZW7",0.860668909756931
"GTEX-11VI4-0326-SM-5EQ6L",0.860648222907223
"GTEX-OHPJ-0726-SM-2YUNM",0.860629779199774
"GTEX-VJYA-1726-SM-3NMDQ",0.860462683655909
"GTEX-OXRL-1426-SM-3NM9E",0.860279044466711
"GTEX-WHWD-1526-SM-4OORV",0.859994681934946
"GTEX-14A5I-2426-SM-5Q5CP",0.859436206415642
"GTEX-13N11-1526-SM-5L3FL",0.859422818226037
"GTEX-OIZH-1526-SM-3NB1J",0.85940263070744
"GTEX-1339X-1426-SM-5K7YO",0.859263974689524
"GTEX-13N11-2826-SM-5KM4Z",0.859199720621726
"GTEX-13113-2026-SM-5LZU3",0.859132130195546
"GTEX-OIZI-0426-SM-2XCEF",0.859112681049473
"GTEX-12ZZX-0426-SM-5DUVT",0.85894863669473
"GTEX-111YS-1826-SM-5GIEP",0.858892618770252
"GTEX-NPJ7-2926-SM-3MJGQ",0.858845804812642
"GTEX-ZP4G-2226-SM-57WFB",0.858787146154245
"GTEX-13NYC-0626-SM-5K7U8",0.858731435160395
"GTEX-11OF3-0011-R11a-SM-57WCR",0.858671165077607
"GTEX-117YX-0526-SM-5EGJH",0.85864756411345
"GTEX-131XF-2426-SM-5BC6C",0.858588786688355
"GTEX-145LV-2526-SM-5S2VA",0.858521343783605
"GTEX-XMD2-0326-SM-4YCD6",0.858505306063372
"GTEX-13PVR-1726-SM-5Q5EC",0.858383203958326
"GTEX-11P81-2626-SM-5GU6T",0.85822993799113
"GTEX-145ME-2126-SM-5SIAH",0.858146204494118
"GTEX-WHWD-2326-SM-3LK6Q",0.857870369089548
"GTEX-ZVT2-1726-SM-51MRO",0.857856385246245
"GTEX-Y5V6-1926-SM-5IFIL",0.857832468794088
"GTEX-145MH-2726-SM-5QGQ6",0.857765244311883
"GTEX-ZLFU-1426-SM-4WWEU",0.857709708935348
"GTEX-13S86-0726-SM-5Q5DH",0.857701200285089
"GTEX-PWOO-1026-SM-48TCN",0.857663479052727
"GTEX-145MO-2626-SM-5QGPD",0.857632474231611
"GTEX-13FTW-1526-SM-5LZXC",0.857583493264746
"GTEX-WYVS-1126-SM-4SOJX",0.857560546949548
"GTEX-13X6J-0426-SM-5O9D3",0.85737092400078
"GTEX-ZXG5-0426-SM-5GICT",0.857329498517548
"GTEX-11EI6-0426-SM-5EQ43",0.857286277712446
"GTEX-ZTX8-1726-SM-51MSB",0.857242603444018
"GTEX-13D11-2626-SM-5IJDB",0.857207784774719
"GTEX-ZPIC-1626-SM-57WEB",0.85720743153171
"GTEX-13D11-0626-SM-5LZYY",0.857147801910334
"GTEX-Y114-1626-SM-4TT7I",0.857147003793477
"GTEX-O5YT-0726-SM-3MJHA",0.857075824899321
"GTEX-133LE-0726-SM-5P9IZ",0.856953513704183
"GTEX-12WSG-2426-SM-5EQLZ",0.856915471246636
"GTEX-13OW8-1526-SM-5K7V2",0.856660794428752
"GTEX-13O3O-0326-SM-5K7W2",0.856605073951899
"GTEX-WHWD-1026-SM-4OORZ",0.856537035466048
"GTEX-11P81-0926-SM-59874",0.856486456784142
"GTEX-14A5H-3026-SM-5RQHV",0.856448822970329
"GTEX-13OW8-2226-SM-5K7Z4",0.856377722953509
"GTEX-12WSG-2726-SM-5EQ5M",0.856189666870137
"GTEX-Y5V6-2726-SM-4VDSC",0.856124115294971
"GTEX-UTHO-3126-SM-3P5ZB",0.856114647427814
"GTEX-T2IS-0926-SM-4DM5B",0.856097982629836
"GTEX-X4EP-3226-SM-3P5YR",0.856069148344146
"GTEX-13OW5-0626-SM-5J2N2",0.856058440006584
"GTEX-13111-1226-SM-5GCNC",0.856052120113276
"GTEX-YFCO-0526-SM-4W1ZJ",0.85600379354502
"GTEX-SNMC-0426-SM-4DM5Y",0.855921974905477
"GTEX-11ZVC-2126-SM-5EGJ1",0.85590603580941
"GTEX-YB5E-0226-SM-5IFHI",0.855891693692058
"GTEX-RU1J-0426-SM-46MUK",0.855713183537847
"GTEX-1211K-1026-SM-5EQ4B",0.855709268906418
"GTEX-WHSB-2026-SM-3LK6H",0.855646929571953
"GTEX-11PRG-2026-SM-5GU5F",0.855351330313856
