"","log2FoldChange","logCPM","LR","pvalue","padj"
"ENSG00000232611",-1.20312886223998,0.692930936276506,84.5732916101569,3.70232896629462e-20,4.89336819475159e-16
"ENSG00000232629",2.40836622903704,3.36917355607308,82.7689900495048,9.22255206105697e-20,1.21092108561678e-15
"ENSG00000232638",3.20634869584473,-0.405401599598906,123.600419919494,1.0303733346449e-28,1.54926934597208e-24
"ENSG00000232653",-2.21448522226345,3.94942785800787,309.52893674432,2.7659409151131e-69,4.86750282241603e-65
"ENSG00000232677",1.16232942753007,4.9339100556469,115.055305386679,7.65329865170244e-27,1.12671862750363e-22
"ENSG00000232721",0.183979215044719,-0.311116621597014,0.671702003931728,0.412458839671246,1
"ENSG00000232748",1.35797423757693,-0.371260960925629,121.886169982131,2.44469393749034e-28,3.66019576321054e-24
"ENSG00000232767",2.08200450017567,-0.581726635572755,18.4264533629952,1.76589396071868e-05,0.118738709918724
"ENSG00000232807",-0.933095856556186,1.35742519197537,59.8858490295157,1.00521607276671e-14,1.15619952689627e-10
"ENSG00000232810",0.435048991620361,0.535573290261232,3.7267588452093,0.0535472045346762,1
"ENSG00000232811",1.3258350807171,0.304801071738225,83.8711323599508,5.28100613610644e-20,6.96300659045634e-16
"ENSG00000232815",0.909013984515058,1.59241029692996,8.85996829728333,0.00291492636210709,1
"ENSG00000232838",0.701311422992465,2.98171400551678,60.1653755379893,8.72129525450491e-15,1.00530370398678e-10
"ENSG00000232859",-0.240866534977131,3.81307021515111,6.55273765463295,0.0104722904747129,1
"ENSG00000232931",-2.16265901475337,4.22016301496081,194.358761329683,3.55600826410789e-44,5.94564581758839e-40
"ENSG00000232940",0.953987783516469,2.53619401835612,31.3082798983967,2.20138777669557e-08,0.000189275321040285
"ENSG00000232956",-0.267185310004234,3.93371947758157,5.84735397050309,0.0156004909057644,1
"ENSG00000232973",-2.55921491323229,0.110222438675239,332.082799463313,3.3818560068326e-74,5.97607774967389e-70
"ENSG00000232995",0.190880378492182,0.485814710567507,1.88953887543528,0.169253941102112,1
"ENSG00000233006",-0.355310548945421,1.51179115597219,7.47576244556984,0.0062535077665318,1
"ENSG00000233013",-1.40119467409395,0.19642571838816,21.5805502210024,3.39275006010458e-06,0.024624579936239
"ENSG00000233016",-0.443791464874162,4.43904743129565,12.0437292311271,0.000519669017499612,1
"ENSG00000233024",-0.982084476865035,5.58588096614198,67.6421112967261,1.96035522034372e-16,2.3720298166159e-12
"ENSG00000233030",1.19349820704567,-0.112085779487792,18.6738445087414,1.5509545999027e-05,0.10489105959142
"ENSG00000233038",1.07858792771569,0.543935086571723,38.8775330381894,4.51244251117781e-10,4.27463679083874e-06
"ENSG00000233041",2.09219630125144,1.48400926011618,20.7533330642122,5.22405751530807e-06,0.0371952895089935
"ENSG00000233058",1.20480459052233,0.545920049528697,45.8076562756348,1.30452681071477e-11,1.33413956931799e-07
"ENSG00000233078",4.34307105375005,2.60078564281546,159.816273040036,1.24105378642208e-36,1.9956144885667e-32
"ENSG00000233098",1.31903118779644,1.6034478938616,40.4360936409287,2.03153258542425e-10,1.96571092965651e-06
"ENSG00000233101",3.95919479269524,1.27925774866685,58.4200867613998,2.11718314441137e-14,2.40935441834014e-10
"ENSG00000233110",-2.14784944779413,-0.645430261364979,109.539705615908,1.23603668938125e-25,1.78842148586573e-21
"ENSG00000233117",-1.39338496374017,1.7030703465293,53.0097059240687,3.31904252119265e-13,3.62173919912542e-09
"ENSG00000233175",-1.85856722192276,0.316890649995465,118.17767995897,1.58531269353653e-27,2.3519699121308e-23
"ENSG00000233178",-0.768003088638705,0.609012625343901,38.7842626558237,4.73328581481649e-10,4.4776883808164e-06
"ENSG00000233184",-0.228325516257485,1.83134476593883,5.29574095175036,0.0213776344076463,1
"ENSG00000233223",0.346401059841687,2.03842144542664,3.83126680469883,0.0503048986747883,1
"ENSG00000233237",-0.889796210068483,2.48957125849841,20.4045520707693,6.26805220737005e-06,0.0442587166362399
"ENSG00000233251",-2.76829509503154,1.18865536116937,125.192756467621,4.61834623931628e-29,6.970931813624e-25
"ENSG00000233270",0.280653205682613,0.0929323202425537,4.15522231899052,0.0415063247772125,1
"ENSG00000233276",0.768908008069511,7.39175594346409,37.0003827344054,1.1810606098481e-09,1.09543371563411e-05
"ENSG00000233297",-1.78581008589363,-0.0689358291771626,55.4680493877295,9.49904804582866e-14,1.05714905702027e-09
"ENSG00000233327",-1.89706902815978,2.64516608839007,43.1931521570883,4.95939508025666e-11,4.93558998387142e-07
"ENSG00000233369",0.871439346213035,7.04081628714191,68.7104677594981,1.14034023353617e-16,1.38996071065723e-12
"ENSG00000233382",-0.60719156579668,0.161181637772323,35.2866686127263,2.8457334502613e-09,2.58421054618228e-05
"ENSG00000233396",0.770321918005362,0.491322742034535,23.8197076919544,1.05793718528228e-06,0.00803185911066306
"ENSG00000233426",0.243308179821559,2.43253677257397,1.78876180832663,0.181077097054564,1
"ENSG00000233429",-2.5866602403368,2.13856725282707,235.980187485361,2.95960924352591e-53,5.09023193794021e-49
"ENSG00000233435",-0.590110510946366,-0.55428731647556,6.94869124719969,0.00838805761053711,1
"ENSG00000233452",-1.90693812270602,-0.442885386666959,168.407896687299,1.64780985807579e-38,2.68197532500415e-34
"ENSG00000233461",2.07263062737045,1.68131907027601,156.574227259725,6.34143715641881e-36,1.0141226300545e-31
"ENSG00000233476",1.18686101192533,4.60294035894006,109.27000626317,1.41619079390463e-25,2.04653731627158e-21
"ENSG00000233483",0.669176072551729,-0.321998662898998,10.7745099749193,0.00102907456510105,1
"ENSG00000233493",2.05061294776253,2.15314437611517,96.5406340109218,8.74309204838198e-23,1.21231714342865e-18
"ENSG00000233508",3.2427846843655,1.6075527486171,86.9662133501058,1.1039100473131e-20,1.47570695124815e-16
"ENSG00000233527",0.418271928292444,1.13945045796026,16.1976234645111,5.70656622641752e-05,0.360198460211474
"ENSG00000233554",0.049929275445513,-0.0834088241957586,0.162643116252184,0.68673463097069,1
"ENSG00000233593",-0.360444608081997,0.899852574290035,7.06614836230739,0.00785539466383972,1
"ENSG00000233608",-2.264939274111,3.28663713529429,148.938173433076,2.95838761716079e-34,4.67602746768434e-30
"ENSG00000233621",1.44169935446017,2.8612370049245,151.335907726573,8.85055368042955e-35,1.40396333032654e-30
"ENSG00000233622",4.09702841628646,2.59672476929727,75.1708489594319,4.31694042290146e-18,5.45315914220912e-14
"ENSG00000233627",-0.395588206188155,1.53228013763628,4.15099832044467,0.0416099846755126,1
"ENSG00000233695",-1.69995429086422,1.94596501290533,72.4252095912857,1.73483595956859e-17,2.15952380247098e-13
"ENSG00000233750",-0.200609149292308,1.13975563150973,1.99459393234156,0.157861371088002,1
"ENSG00000233762",-0.119210721417125,0.1679727550639,0.552128730307913,0.457449198305761,1
"ENSG00000233806",-0.783977475485085,0.048747045618534,15.7166291595428,7.35744897608987e-05,0.456456134476615
