"","empirical"
"6022","ENSG00000197808"
"6023","ENSG00000197818"
"6024","ENSG00000197837"
"6025","ENSG00000197841"
"6026","ENSG00000197857"
"6027","ENSG00000197858"
"6028","ENSG00000197860"
"6029","ENSG00000197879"
"6030","ENSG00000197885"
"6031","ENSG00000197905"
"6032","ENSG00000197930"
"6033","ENSG00000197935"
"6034","ENSG00000197937"
"6035","ENSG00000197951"
"6036","ENSG00000197956"
"6037","ENSG00000197958"
"6038","ENSG00000197961"
"6039","ENSG00000197965"
"6040","ENSG00000197971"
"6041","ENSG00000197980"
"6042","ENSG00000197982"
"6043","ENSG00000197993"
"6044","ENSG00000198000"
"6045","ENSG00000198001"
"6046","ENSG00000198034"
"6047","ENSG00000198040"
"6048","ENSG00000198042"
"6049","ENSG00000198055"
"6050","ENSG00000198088"
"6051","ENSG00000198089"
"6052","ENSG00000198106"
"6053","ENSG00000198108"
"6054","ENSG00000198113"
"6055","ENSG00000198130"
"6056","ENSG00000198155"
"6057","ENSG00000198157"
"6058","ENSG00000198160"
"6059","ENSG00000198171"
"6060","ENSG00000198203"
"6061","ENSG00000198205"
"6062","ENSG00000198208"
"6063","ENSG00000198223"
"6064","ENSG00000198231"
"6065","ENSG00000198237"
"6066","ENSG00000198242"
"6067","ENSG00000198265"
"6068","ENSG00000198270"
"6069","ENSG00000198286"
"6070","ENSG00000198300"
"6071","ENSG00000198324"
"6072","ENSG00000198342"
"6073","ENSG00000198353"
"6074","ENSG00000198363"
"6075","ENSG00000198369"
"6076","ENSG00000198373"
"6077","ENSG00000198382"
"6078","ENSG00000198417"
"6079","ENSG00000198429"
"6080","ENSG00000198431"
"6081","ENSG00000198435"
"6082","ENSG00000198440"
"6083","ENSG00000198482"
"6084","ENSG00000198496"
"6085","ENSG00000198502"
"6086","ENSG00000198513"
"6087","ENSG00000198546"
"6088","ENSG00000198561"
"6089","ENSG00000198576"
"6090","ENSG00000198585"
"6091","ENSG00000198598"
"6092","ENSG00000198604"
"6093","ENSG00000198626"
"6094","ENSG00000198650"
"6095","ENSG00000198663"
"6096","ENSG00000198668"
"6097","ENSG00000198677"
"6098","ENSG00000198680"
"6099","ENSG00000198682"
"6100","ENSG00000198689"
"6101","ENSG00000198690"
"6102","ENSG00000198691"
"6103","ENSG00000198695"
"6104","ENSG00000198707"
"6105","ENSG00000198718"
"6106","ENSG00000198721"
"6107","ENSG00000198722"
"6108","ENSG00000198732"
"6109","ENSG00000198734"
"6110","ENSG00000198743"
"6111","ENSG00000198744"
"6112","ENSG00000198746"
"6113","ENSG00000198752"
"6114","ENSG00000198755"
"6115","ENSG00000198759"
"6116","ENSG00000198771"
"6117","ENSG00000198774"
"6118","ENSG00000198783"
"6119","ENSG00000198785"
"6120","ENSG00000198786"
"6121","ENSG00000198792"
"6122","ENSG00000198793"
"6123","ENSG00000198795"
"6124","ENSG00000198797"
"6125","ENSG00000198804"
"6126","ENSG00000198805"
"6127","ENSG00000198815"
"6128","ENSG00000198816"
"6129","ENSG00000198818"
"6130","ENSG00000198821"
"6131","ENSG00000198825"
"6132","ENSG00000198829"
"6133","ENSG00000198832"
"6134","ENSG00000198835"
"6135","ENSG00000198841"
"6136","ENSG00000198846"
"6137","ENSG00000198848"
"6138","ENSG00000198862"
"6139","ENSG00000198870"
"6140","ENSG00000198892"
"6141","ENSG00000198908"
"6142","ENSG00000198910"
"6143","ENSG00000198911"
"6144","ENSG00000198915"
"6145","ENSG00000198917"
"6146","ENSG00000198918"
"6147","ENSG00000198919"
"6148","ENSG00000198920"
"6149","ENSG00000198925"
"6150","ENSG00000198929"
"6151","ENSG00000198931"
"6152","ENSG00000198934"
"6153","ENSG00000198948"
"6154","ENSG00000198952"
"6155","ENSG00000198959"
"6156","ENSG00000198961"
"6157","ENSG00000198963"
"6158","ENSG00000198964"
"6159","ENSG00000203485"
"6160","ENSG00000203497"
"6161","ENSG00000203546"
"6162","ENSG00000203618"
"6163","ENSG00000203635"
"6164","ENSG00000203666"
"6165","ENSG00000203685"
"6166","ENSG00000203697"
"6167","ENSG00000203709"
"6168","ENSG00000203710"
"6169","ENSG00000203734"
"6170","ENSG00000203760"
"6171","ENSG00000203772"
"6172","ENSG00000203778"
"6173","ENSG00000203791"
"6174","ENSG00000203812"
"6175","ENSG00000203867"
"6176","ENSG00000203879"
"6177","ENSG00000203880"
"6178","ENSG00000203896"
"6179","ENSG00000203943"
"6180","ENSG00000203950"
"6181","ENSG00000203965"
"6182","ENSG00000203999"
"6183","ENSG00000204054"
"6184","ENSG00000204072"
"6185","ENSG00000204103"
"6186","ENSG00000204116"
"6187","ENSG00000204120"
"6188","ENSG00000204128"
"6189","ENSG00000204131"
"6190","ENSG00000204160"
"6191","ENSG00000204175"
"6192","ENSG00000204179"
"6193","ENSG00000204186"
"6194","ENSG00000204227"
"6195","ENSG00000204237"
"6196","ENSG00000204256"
"6197","ENSG00000204257"
"6198","ENSG00000204261"
"6199","ENSG00000204264"
"6200","ENSG00000204267"
"6201","ENSG00000204291"
"6202","ENSG00000204304"
"6203","ENSG00000204310"
"6204","ENSG00000204316"
"6205","ENSG00000204335"
"6206","ENSG00000204344"
"6207","ENSG00000204351"
"6208","ENSG00000204356"
"6209","ENSG00000204370"
"6210","ENSG00000204371"
"6211","ENSG00000204387"
"6212","ENSG00000204394"
"6213","ENSG00000204396"
"6214","ENSG00000204397"
"6215","ENSG00000204406"
"6216","ENSG00000204420"
"6217","ENSG00000204421"
"6218","ENSG00000204428"
"6219","ENSG00000204434"
"6220","ENSG00000204435"
"6221","ENSG00000204438"
"6222","ENSG00000204444"
"6223","ENSG00000204463"
"6224","ENSG00000204498"
"6225","ENSG00000204511"
"6226","ENSG00000204514"
"6227","ENSG00000204519"
"6228","ENSG00000204524"
"6229","ENSG00000204525"
"6230","ENSG00000204536"
"6231","ENSG00000204540"
"6232","ENSG00000204564"
"6233","ENSG00000204574"
"6234","ENSG00000204577"
"6235","ENSG00000204588"
"6236","ENSG00000204590"
"6237","ENSG00000204599"
"6238","ENSG00000204611"
"6239","ENSG00000204628"
"6240","ENSG00000204632"
"6241","ENSG00000204642"
"6242","ENSG00000204644"
"6243","ENSG00000204673"
"6244","ENSG00000204682"
"6245","ENSG00000204713"
"6246","ENSG00000204745"
"6247","ENSG00000204764"
"6248","ENSG00000204778"
"6249","ENSG00000204792"
"6250","ENSG00000204815"
"6251","ENSG00000204839"
"6252","ENSG00000204860"
"6253","ENSG00000204920"
"6254","ENSG00000204923"
"6255","ENSG00000204934"
"6256","ENSG00000204950"
"6257","ENSG00000204954"
"6258","ENSG00000204956"
"6259","ENSG00000204959"
"6260","ENSG00000204963"
"6261","ENSG00000204965"
"6262","ENSG00000204969"
"6263","ENSG00000204970"
"6264","ENSG00000204977"
"6265","ENSG00000204991"
"6266","ENSG00000205002"
"6267","ENSG00000205045"
"6268","ENSG00000205060"
"6269","ENSG00000205084"
"6270","ENSG00000205089"
"6271","ENSG00000205129"
"6272","ENSG00000205138"
"6273","ENSG00000205181"
"6274","ENSG00000205189"
"6275","ENSG00000205213"
"6276","ENSG00000205236"
"6277","ENSG00000205238"
"6278","ENSG00000205269"
"6279","ENSG00000205302"
"6280","ENSG00000205323"
"6281","ENSG00000205336"
"6282","ENSG00000205420"
"6283","ENSG00000205423"
"6284","ENSG00000205426"
"6285","ENSG00000205456"
"6286","ENSG00000205464"
"6287","ENSG00000205476"
"6288","ENSG00000205488"
"6289","ENSG00000205542"
"6290","ENSG00000205544"
"6291","ENSG00000205571"
"6292","ENSG00000205572"
"6293","ENSG00000205593"
"6294","ENSG00000205643"
"6295","ENSG00000205659"
"6296","ENSG00000205662"
"6297","ENSG00000205663"
"6298","ENSG00000205664"
"6299","ENSG00000205670"
"6300","ENSG00000205707"
"6301","ENSG00000205710"
"6302","ENSG00000205771"
"6303","ENSG00000205791"
"6304","ENSG00000205838"
"6305","ENSG00000205913"
"6306","ENSG00000205918"
"6307","ENSG00000205923"
"6308","ENSG00000205937"
"6309","ENSG00000205978"
"6310","ENSG00000206052"
"6311","ENSG00000206075"
"6312","ENSG00000206190"
"6313","ENSG00000206195"
"6314","ENSG00000206337"
"6315","ENSG00000206418"
"6316","ENSG00000206432"
"6317","ENSG00000206503"
"6318","ENSG00000206535"
"6319","ENSG00000206559"
"6320","ENSG00000206560"
"6321","ENSG00000210082"
"6322","ENSG00000211450"
"6323","ENSG00000211451"
"6324","ENSG00000211454"
"6325","ENSG00000211455"
"6326","ENSG00000211456"
"6327","ENSG00000211459"
"6328","ENSG00000211592"
"6329","ENSG00000211598"
"6330","ENSG00000211611"
"6331","ENSG00000211625"
"6332","ENSG00000211637"
"6333","ENSG00000211638"
"6334","ENSG00000211640"
"6335","ENSG00000211642"
"6336","ENSG00000211644"
"6337","ENSG00000211648"
"6338","ENSG00000211649"
"6339","ENSG00000211650"
"6340","ENSG00000211651"
"6341","ENSG00000211652"
"6342","ENSG00000211653"
"6343","ENSG00000211655"
"6344","ENSG00000211659"
"6345","ENSG00000211660"
"6346","ENSG00000211662"
"6347","ENSG00000211663"
"6348","ENSG00000211664"
"6349","ENSG00000211666"
"6350","ENSG00000211668"
"6351","ENSG00000211669"
"6352","ENSG00000211670"
"6353","ENSG00000211673"
"6354","ENSG00000211675"
"6355","ENSG00000211677"
"6356","ENSG00000211679"
"6357","ENSG00000211685"
"6358","ENSG00000211689"
"6359","ENSG00000211829"
"6360","ENSG00000211890"
"6361","ENSG00000211895"
"6362","ENSG00000211898"
"6363","ENSG00000211899"
"6364","ENSG00000211933"
"6365","ENSG00000211934"
"6366","ENSG00000211935"
"6367","ENSG00000211937"
"6368","ENSG00000211938"
"6369","ENSG00000211941"
"6370","ENSG00000211942"
"6371","ENSG00000211943"
"6372","ENSG00000211945"
"6373","ENSG00000211947"
"6374","ENSG00000211949"
"6375","ENSG00000211950"
"6376","ENSG00000211951"
"6377","ENSG00000211955"
"6378","ENSG00000211956"
"6379","ENSG00000211959"
"6380","ENSG00000211962"
"6381","ENSG00000211964"
"6382","ENSG00000211965"
"6383","ENSG00000211966"
"6384","ENSG00000211967"
"6385","ENSG00000211970"
"6386","ENSG00000211972"
"6387","ENSG00000211973"
"6388","ENSG00000211974"
"6389","ENSG00000211976"
"6390","ENSG00000212747"
"6391","ENSG00000212766"
"6392","ENSG00000212802"
"6393","ENSG00000212916"
"6394","ENSG00000212978"
"6395","ENSG00000212993"
"6396","ENSG00000213015"
"6397","ENSG00000213020"
"6398","ENSG00000213057"
"6399","ENSG00000213064"
"6400","ENSG00000213066"
"6401","ENSG00000213079"
"6402","ENSG00000213096"
"6403","ENSG00000213160"
"6404","ENSG00000213171"
"6405","ENSG00000213190"
"6406","ENSG00000213214"
"6407","ENSG00000213221"
"6408","ENSG00000213225"
"6409","ENSG00000213240"
"6410","ENSG00000213316"
"6411","ENSG00000213337"
"6412","ENSG00000213341"
"6413","ENSG00000213380"
"6414","ENSG00000213397"
"6415","ENSG00000213402"
"6416","ENSG00000213413"
"6417","ENSG00000213442"
"6418","ENSG00000213445"
"6419","ENSG00000213462"
"6420","ENSG00000213465"
"6421","ENSG00000213516"
"6422","ENSG00000213523"
"6423","ENSG00000213533"
"6424","ENSG00000213553"
"6425","ENSG00000213563"
"6426","ENSG00000213614"
"6427","ENSG00000213625"
"6428","ENSG00000213626"
"6429","ENSG00000213638"
"6430","ENSG00000213639"
"6431","ENSG00000213648"
"6432","ENSG00000213654"
"6433","ENSG00000213658"
"6434","ENSG00000213689"
"6435","ENSG00000213713"
"6436","ENSG00000213722"
"6437","ENSG00000213741"
"6438","ENSG00000213742"
"6439","ENSG00000213760"
"6440","ENSG00000213780"
"6441","ENSG00000213782"
"6442","ENSG00000213801"
"6443","ENSG00000213809"
"6444","ENSG00000213846"
"6445","ENSG00000213888"
"6446","ENSG00000213918"
"6447","ENSG00000213928"
"6448","ENSG00000213949"
"6449","ENSG00000213967"
"6450","ENSG00000213977"
"6451","ENSG00000213988"
"6452","ENSG00000213995"
"6453","ENSG00000213996"
"6454","ENSG00000214026"
"6455","ENSG00000214049"
"6456","ENSG00000214078"
"6457","ENSG00000214081"
"6458","ENSG00000214087"
"6459","ENSG00000214106"
"6460","ENSG00000214110"
"6461","ENSG00000214113"
"6462","ENSG00000214160"
"6463","ENSG00000214174"
"6464","ENSG00000214182"
"6465","ENSG00000214198"
"6466","ENSG00000214253"
"6467","ENSG00000214274"
"6468","ENSG00000214293"
"6469","ENSG00000214309"
"6470","ENSG00000214313"
"6471","ENSG00000214367"
"6472","ENSG00000214389"
"6473","ENSG00000214401"
"6474","ENSG00000214435"
"6475","ENSG00000214485"
"6476","ENSG00000214562"
"6477","ENSG00000214652"
"6478","ENSG00000214706"
"6479","ENSG00000214708"
"6480","ENSG00000214753"
"6481","ENSG00000214756"
"6482","ENSG00000214827"
"6483","ENSG00000214870"
"6484","ENSG00000214900"
"6485","ENSG00000214940"
"6486","ENSG00000214941"
"6487","ENSG00000214960"
"6488","ENSG00000214967"
"6489","ENSG00000215012"
"6490","ENSG00000215021"
"6491","ENSG00000215045"
"6492","ENSG00000215105"
"6493","ENSG00000215146"
"6494","ENSG00000215154"
"6495","ENSG00000215158"
"6496","ENSG00000215190"
"6497","ENSG00000215218"
"6498","ENSG00000215301"
"6499","ENSG00000215305"
"6500","ENSG00000215421"
"6501","ENSG00000215447"
"6502","ENSG00000215458"
"6503","ENSG00000215481"
"6504","ENSG00000215492"
"6505","ENSG00000215559"
"6506","ENSG00000215630"
"6507","ENSG00000215695"
"6508","ENSG00000215712"
"6509","ENSG00000215808"
"6510","ENSG00000215861"
"6511","ENSG00000215883"
"6512","ENSG00000215914"
"6513","ENSG00000215915"
"6514","ENSG00000216285"
"6515","ENSG00000216775"
"6516","ENSG00000216895"
"6517","ENSG00000216937"
"6518","ENSG00000217128"
"6519","ENSG00000217165"
"6520","ENSG00000217576"
"6521","ENSG00000217801"
"6522","ENSG00000217930"
"6523","ENSG00000218226"
"6524","ENSG00000218283"
"6525","ENSG00000218336"
"6526","ENSG00000218426"
"6527","ENSG00000218510"
"6528","ENSG00000218537"
"6529","ENSG00000218713"
"6530","ENSG00000218739"
"6531","ENSG00000218891"
"6532","ENSG00000219200"
"6533","ENSG00000219410"
"6534","ENSG00000219438"
"6535","ENSG00000219481"
"6536","ENSG00000220161"
"6537","ENSG00000220323"
"6538","ENSG00000220804"
"6539","ENSG00000220842"
"6540","ENSG00000220848"
"6541","ENSG00000221821"
"6542","ENSG00000221829"
"6543","ENSG00000221838"
"6544","ENSG00000221886"
"6545","ENSG00000221914"
"6546","ENSG00000221916"
"6547","ENSG00000221923"
"6548","ENSG00000221926"
"6549","ENSG00000221947"
"6550","ENSG00000221963"
"6551","ENSG00000221983"
"6552","ENSG00000221990"
"6553","ENSG00000221994"
"6554","ENSG00000222011"
"6555","ENSG00000222033"
"6556","ENSG00000223396"
"6557","ENSG00000223459"
"6558","ENSG00000223482"
"6559","ENSG00000223496"
"6560","ENSG00000223501"
"6561","ENSG00000223508"
"6562","ENSG00000223546"
"6563","ENSG00000223572"
"6564","ENSG00000223749"
"6565","ENSG00000223764"
"6566","ENSG00000223768"
"6567","ENSG00000223797"
"6568","ENSG00000223799"
"6569","ENSG00000223802"
"6570","ENSG00000223804"
"6571","ENSG00000223891"
"6572","ENSG00000224051"
"6573","ENSG00000224152"
"6574","ENSG00000224165"
"6575","ENSG00000224186"
"6576","ENSG00000224189"
"6577","ENSG00000224281"
"6578","ENSG00000224287"
"6579","ENSG00000224307"
"6580","ENSG00000224373"
"6581","ENSG00000224376"
"6582","ENSG00000224383"
"6583","ENSG00000224397"
"6584","ENSG00000224470"
"6585","ENSG00000224546"
"6586","ENSG00000224578"
"6587","ENSG00000224596"
"6588","ENSG00000224597"
"6589","ENSG00000224631"
"6590","ENSG00000224650"
"6591","ENSG00000224652"
"6592","ENSG00000224687"
"6593","ENSG00000224689"
"6594","ENSG00000224837"
"6595","ENSG00000224861"
"6596","ENSG00000224877"
"6597","ENSG00000224905"
"6598","ENSG00000224914"
"6599","ENSG00000225108"
"6600","ENSG00000225131"
"6601","ENSG00000225151"
"6602","ENSG00000225154"
"6603","ENSG00000225210"
"6604","ENSG00000225285"
"6605","ENSG00000225339"
"6606","ENSG00000225439"
"6607","ENSG00000225470"
"6608","ENSG00000225484"
"6609","ENSG00000225489"
"6610","ENSG00000225492"
"6611","ENSG00000225556"
"6612","ENSG00000225663"
"6613","ENSG00000225684"
"6614","ENSG00000225698"
"6615","ENSG00000225733"
"6616","ENSG00000225756"
"6617","ENSG00000225783"
"6618","ENSG00000225830"
"6619","ENSG00000225871"
"6620","ENSG00000225932"
"6621","ENSG00000225968"
"6622","ENSG00000225969"
"6623","ENSG00000225972"
"6624","ENSG00000225973"
"6625","ENSG00000226015"
"6626","ENSG00000226065"
"6627","ENSG00000226067"
"6628","ENSG00000226085"
"6629","ENSG00000226121"
"6630","ENSG00000226174"
"6631","ENSG00000226200"
"6632","ENSG00000226210"
"6633","ENSG00000226287"
"6634","ENSG00000226328"
"6635","ENSG00000226332"
"6636","ENSG00000226360"
"6637","ENSG00000226383"
"6638","ENSG00000226471"
"6639","ENSG00000226688"
"6640","ENSG00000226742"
"6641","ENSG00000226763"
"6642","ENSG00000226950"
"6643","ENSG00000226964"
"6644","ENSG00000227008"
"6645","ENSG00000227039"
"6646","ENSG00000227051"
"6647","ENSG00000227057"
"6648","ENSG00000227081"
"6649","ENSG00000227124"
"6650","ENSG00000227141"
"6651","ENSG00000227191"
"6652","ENSG00000227218"
"6653","ENSG00000227268"
"6654","ENSG00000227354"
"6655","ENSG00000227398"
"6656","ENSG00000227403"
"6657","ENSG00000227449"
"6658","ENSG00000227518"
"6659","ENSG00000227533"
"6660","ENSG00000227733"
"6661","ENSG00000227766"
"6662","ENSG00000227825"
"6663","ENSG00000227827"
"6664","ENSG00000227896"
"6665","ENSG00000227946"
"6666","ENSG00000227953"
"6667","ENSG00000228065"
"6668","ENSG00000228106"
"6669","ENSG00000228146"
"6670","ENSG00000228203"
"6671","ENSG00000228205"
"6672","ENSG00000228223"
"6673","ENSG00000228393"
"6674","ENSG00000228434"
"6675","ENSG00000228439"
"6676","ENSG00000228544"
"6677","ENSG00000228570"
"6678","ENSG00000228623"
"6679","ENSG00000228672"
"6680","ENSG00000228696"
"6681","ENSG00000228748"
"6682","ENSG00000228775"
"6683","ENSG00000228794"
"6684","ENSG00000228801"
"6685","ENSG00000228830"
"6686","ENSG00000228889"
"6687","ENSG00000228903"
"6688","ENSG00000228989"
"6689","ENSG00000229018"
"6690","ENSG00000229043"
"6691","ENSG00000229047"
"6692","ENSG00000229056"
"6693","ENSG00000229117"
"6694","ENSG00000229124"
"6695","ENSG00000229314"
"6696","ENSG00000229320"
"6697","ENSG00000229453"
"6698","ENSG00000229481"
"6699","ENSG00000229644"
"6700","ENSG00000229676"
"6701","ENSG00000229689"
"6702","ENSG00000229729"
"6703","ENSG00000229776"
"6704","ENSG00000229809"
"6705","ENSG00000229927"
"6706","ENSG00000229931"
"6707","ENSG00000229950"
"6708","ENSG00000229953"
"6709","ENSG00000229980"
"6710","ENSG00000230061"
"6711","ENSG00000230074"
"6712","ENSG00000230091"
"6713","ENSG00000230124"
"6714","ENSG00000230189"
"6715","ENSG00000230393"
"6716","ENSG00000230438"
"6717","ENSG00000230454"
"6718","ENSG00000230487"
"6719","ENSG00000230510"
"6720","ENSG00000230513"
"6721","ENSG00000230590"
"6722","ENSG00000230606"
"6723","ENSG00000230630"
"6724","ENSG00000230638"
"6725","ENSG00000230650"
"6726","ENSG00000230797"
"6727","ENSG00000230847"
"6728","ENSG00000231028"
"6729","ENSG00000231064"
"6730","ENSG00000231074"
"6731","ENSG00000231205"
"6732","ENSG00000231312"
"6733","ENSG00000231365"
"6734","ENSG00000231419"
"6735","ENSG00000231437"
"6736","ENSG00000231475"
"6737","ENSG00000231500"
"6738","ENSG00000231528"
"6739","ENSG00000231584"
"6740","ENSG00000231588"
"6741","ENSG00000231607"
"6742","ENSG00000231752"
"6743","ENSG00000231770"
"6744","ENSG00000231789"
"6745","ENSG00000231856"
"6746","ENSG00000231955"
"6747","ENSG00000232040"
"6748","ENSG00000232093"
"6749","ENSG00000232112"
"6750","ENSG00000232124"
"6751","ENSG00000232160"
"6752","ENSG00000232216"
"6753","ENSG00000232224"
"6754","ENSG00000232229"
"6755","ENSG00000232300"
"6756","ENSG00000232388"
"6757","ENSG00000232415"
"6758","ENSG00000232434"
"6759","ENSG00000232445"
"6760","ENSG00000232527"
"6761","ENSG00000232533"
"6762","ENSG00000232573"
"6763","ENSG00000232721"
"6764","ENSG00000232767"
"6765","ENSG00000232810"
"6766","ENSG00000232815"
"6767","ENSG00000232940"
"6768","ENSG00000232995"
"6769","ENSG00000233006"
"6770","ENSG00000233030"
"6771","ENSG00000233041"
"6772","ENSG00000233223"
"6773","ENSG00000233237"
"6774","ENSG00000233270"
"6775","ENSG00000233276"
"6776","ENSG00000233426"
"6777","ENSG00000233435"
"6778","ENSG00000233483"
"6779","ENSG00000233527"
"6780","ENSG00000233554"
"6781","ENSG00000233593"
"6782","ENSG00000233627"
"6783","ENSG00000233750"
"6784","ENSG00000233762"
"6785","ENSG00000233806"
"6786","ENSG00000233822"
"6787","ENSG00000233834"
"6788","ENSG00000233836"
"6789","ENSG00000233871"
"6790","ENSG00000233901"
"6791","ENSG00000233913"
"6792","ENSG00000233927"
"6793","ENSG00000234028"
"6794","ENSG00000234171"
"6795","ENSG00000234231"
"6796","ENSG00000234284"
"6797","ENSG00000234287"
"6798","ENSG00000234327"
"6799","ENSG00000234390"
"6800","ENSG00000234432"
"6801","ENSG00000234444"
"6802","ENSG00000234449"
"6803","ENSG00000234494"
"6804","ENSG00000234518"
"6805","ENSG00000234545"
"6806","ENSG00000234546"
"6807","ENSG00000234608"
"6808","ENSG00000234648"
"6809","ENSG00000234665"
"6810","ENSG00000234741"
"6811","ENSG00000234745"
"6812","ENSG00000234773"
"6813","ENSG00000234797"
"6814","ENSG00000234857"
"6815","ENSG00000234883"
"6816","ENSG00000234918"
"6817","ENSG00000234975"
"6818","ENSG00000235027"
"6819","ENSG00000235162"
"6820","ENSG00000235241"
"6821","ENSG00000235280"
"6822","ENSG00000235314"
"6823","ENSG00000235333"
"6824","ENSG00000235374"
"6825","ENSG00000235423"
"6826","ENSG00000235436"
"6827","ENSG00000235501"
"6828","ENSG00000235531"
"6829","ENSG00000235552"
"6830","ENSG00000235560"
"6831","ENSG00000235652"
"6832","ENSG00000235687"
"6833","ENSG00000235823"
"6834","ENSG00000235831"
"6835","ENSG00000235859"
"6836","ENSG00000235863"
"6837","ENSG00000235919"
"6838","ENSG00000235944"
"6839","ENSG00000235947"
"6840","ENSG00000235961"
"6841","ENSG00000236008"
"6842","ENSG00000236088"
"6843","ENSG00000236104"
"6844","ENSG00000236313"
"6845","ENSG00000236383"
"6846","ENSG00000236397"
"6847","ENSG00000236552"
"6848","ENSG00000236609"
"6849","ENSG00000236618"
"6850","ENSG00000236682"
"6851","ENSG00000236699"
"6852","ENSG00000236753"
"6853","ENSG00000236810"
"6854","ENSG00000236824"
"6855","ENSG00000236830"
"6856","ENSG00000236841"
"6857","ENSG00000236859"
"6858","ENSG00000236901"
"6859","ENSG00000237037"
"6860","ENSG00000237149"
"6861","ENSG00000237172"
"6862","ENSG00000237188"
"6863","ENSG00000237289"
"6864","ENSG00000237296"
"6865","ENSG00000237310"
"6866","ENSG00000237361"
"6867","ENSG00000237424"
"6868","ENSG00000237441"
"6869","ENSG00000237476"
"6870","ENSG00000237489"
"6871","ENSG00000237506"
"6872","ENSG00000237517"
"6873","ENSG00000237522"
"6874","ENSG00000237523"
"6875","ENSG00000237550"
"6876","ENSG00000237651"
"6877","ENSG00000237686"
"6878","ENSG00000237753"
"6879","ENSG00000237765"
"6880","ENSG00000237807"
"6881","ENSG00000237840"
"6882","ENSG00000237883"
"6883","ENSG00000237940"
"6884","ENSG00000237945"
"6885","ENSG00000237973"
"6886","ENSG00000238009"
"6887","ENSG00000238045"
"6888","ENSG00000238072"
"6889","ENSG00000238098"
"6890","ENSG00000238113"
"6891","ENSG00000238142"
"6892","ENSG00000239282"
"6893","ENSG00000239306"
"6894","ENSG00000239389"
"6895","ENSG00000239415"
"6896","ENSG00000239467"
"6897","ENSG00000239474"
"6898","ENSG00000239697"
"6899","ENSG00000239713"
"6900","ENSG00000239779"
"6901","ENSG00000239855"
"6902","ENSG00000239857"
"6903","ENSG00000239887"
"6904","ENSG00000239900"
"6905","ENSG00000239911"
"6906","ENSG00000239951"
"6907","ENSG00000240065"
"6908","ENSG00000240184"
"6909","ENSG00000240230"
"6910","ENSG00000240344"
"6911","ENSG00000240356"
"6912","ENSG00000240370"
"6913","ENSG00000240382"
"6914","ENSG00000240429"
"6915","ENSG00000240445"
"6916","ENSG00000240505"
"6917","ENSG00000240541"
"6918","ENSG00000240563"
"6919","ENSG00000240671"
"6920","ENSG00000240694"
"6921","ENSG00000240747"
"6922","ENSG00000240764"
"6923","ENSG00000240800"
"6924","ENSG00000240801"
"6925","ENSG00000240849"
"6926","ENSG00000240859"
"6927","ENSG00000240864"
"6928","ENSG00000240875"
"6929","ENSG00000241015"
"6930","ENSG00000241043"
"6931","ENSG00000241106"
"6932","ENSG00000241127"
"6933","ENSG00000241244"
"6934","ENSG00000241294"
"6935","ENSG00000241343"
"6936","ENSG00000241351"
"6937","ENSG00000241360"
"6938","ENSG00000241370"
"6939","ENSG00000241399"
"6940","ENSG00000241472"
"6941","ENSG00000241484"
"6942","ENSG00000241549"
"6943","ENSG00000241717"
"6944","ENSG00000241741"
"6945","ENSG00000241755"
"6946","ENSG00000241839"
"6947","ENSG00000241852"
"6948","ENSG00000241878"
"6949","ENSG00000241935"
"6950","ENSG00000241945"
"6951","ENSG00000241973"
"6952","ENSG00000241990"
"6953","ENSG00000242071"
"6954","ENSG00000242076"
"6955","ENSG00000242114"
"6956","ENSG00000242193"
"6957","ENSG00000242220"
"6958","ENSG00000242247"
"6959","ENSG00000242259"
"6960","ENSG00000242288"
"6961","ENSG00000242371"
"6962","ENSG00000242498"
"6963","ENSG00000242539"
"6964","ENSG00000242574"
"6965","ENSG00000242612"
"6966","ENSG00000242715"
"6967","ENSG00000242732"
"6968","ENSG00000242759"
"6969","ENSG00000242852"
"6970","ENSG00000243056"
"6971","ENSG00000243069"
"6972","ENSG00000243137"
"6973","ENSG00000243147"
"6974","ENSG00000243155"
"6975","ENSG00000243199"
"6976","ENSG00000243207"
"6977","ENSG00000243238"
"6978","ENSG00000243251"
"6979","ENSG00000243264"
"6980","ENSG00000243290"
"6981","ENSG00000243414"
"6982","ENSG00000243449"
"6983","ENSG00000243466"
"6984","ENSG00000243477"
"6985","ENSG00000243660"
"6986","ENSG00000243678"
"6987","ENSG00000243701"
"6988","ENSG00000243725"
"6989","ENSG00000243749"
"6990","ENSG00000243789"
"6991","ENSG00000243811"
"6992","ENSG00000243927"
"6993","ENSG00000243943"
"6994","ENSG00000243955"
"6995","ENSG00000244005"
"6996","ENSG00000244026"
"6997","ENSG00000244041"
"6998","ENSG00000244115"
"6999","ENSG00000244116"
"7000","ENSG00000244165"
"7001","ENSG00000244219"
"7002","ENSG00000244242"
"7003","ENSG00000244255"
"7004","ENSG00000244270"
"7005","ENSG00000244300"
"7006","ENSG00000244306"
"7007","ENSG00000244313"
"7008","ENSG00000244398"
"7009","ENSG00000244402"
"7010","ENSG00000244437"
"7011","ENSG00000244459"
"7012","ENSG00000244468"
"7013","ENSG00000244486"
"7014","ENSG00000244509"
"7015","ENSG00000244563"
"7016","ENSG00000244575"
"7017","ENSG00000244607"
"7018","ENSG00000244625"
"7019","ENSG00000244693"
"7020","ENSG00000244694"
