"","target","p","padj"
"CHEMBL2095178","CHEMBL2095178",1,1
"CHEMBL2095179","CHEMBL2095179",1,1
"CHEMBL2095180","CHEMBL2095180",1,1
"CHEMBL2095181","CHEMBL2095181",1,1
"CHEMBL2095182","CHEMBL2095182",1,1
"CHEMBL2095185","CHEMBL2095185",0.997705882352941,1
"CHEMBL2095188","CHEMBL2095188",1,1
"CHEMBL2095189","CHEMBL2095189",0.933117647058823,1
"CHEMBL2095190","CHEMBL2095190",1,1
"CHEMBL2095191","CHEMBL2095191",1,1
"CHEMBL2095192","CHEMBL2095192",1,1
"CHEMBL2095193","CHEMBL2095193",0.00717647058823529,1
"CHEMBL2095194","CHEMBL2095194",1,1
"CHEMBL2095196","CHEMBL2095196",1,1
"CHEMBL2095197","CHEMBL2095197",0.990941176470588,1
"CHEMBL2095198","CHEMBL2095198",0.983705882352941,1
"CHEMBL2095199","CHEMBL2095199",0.993,1
"CHEMBL2095200","CHEMBL2095200",0.999823529411765,1
"CHEMBL2095203","CHEMBL2095203",1,1
"CHEMBL2095204","CHEMBL2095204",1,1
"CHEMBL2095205","CHEMBL2095205",1,1
"CHEMBL2095215","CHEMBL2095215",0.854235294117647,1
"CHEMBL2095217","CHEMBL2095217",1,1
"CHEMBL2095221","CHEMBL2095221",0.718529411764706,1
"CHEMBL2095226","CHEMBL2095226",1,1
"CHEMBL2095227","CHEMBL2095227",0.692470588235294,1
"CHEMBL2095229","CHEMBL2095229",0.999764705882353,1
"CHEMBL2095942","CHEMBL2095942",0.926882352941176,1
"CHEMBL2095943","CHEMBL2095943",1,1
"CHEMBL2096","CHEMBL2096",0.998941176470588,1
"CHEMBL2096617","CHEMBL2096617",0.994411764705882,1
"CHEMBL2096622","CHEMBL2096622",0.832058823529412,1
"CHEMBL2096661","CHEMBL2096661",1,1
"CHEMBL2096663","CHEMBL2096663",0.124941176470588,1
"CHEMBL2096664","CHEMBL2096664",1,1
"CHEMBL2096665","CHEMBL2096665",1,1
"CHEMBL2096666","CHEMBL2096666",1,1
"CHEMBL2096669","CHEMBL2096669",1,1
"CHEMBL2096670","CHEMBL2096670",0.995705882352941,1
"CHEMBL2096673","CHEMBL2096673",0.999352941176471,1
"CHEMBL2096674","CHEMBL2096674",0.994647058823529,1
"CHEMBL2096675","CHEMBL2096675",0.546705882352941,1
"CHEMBL2096677","CHEMBL2096677",0.999352941176471,1
"CHEMBL2096680","CHEMBL2096680",0.999882352941176,1
"CHEMBL2096682","CHEMBL2096682",1,1
"CHEMBL2096684","CHEMBL2096684",0.999176470588235,1
"CHEMBL2096905","CHEMBL2096905",1,1
"CHEMBL2096909","CHEMBL2096909",0.986235294117647,1
"CHEMBL2096911","CHEMBL2096911",0.00658823529411765,1
"CHEMBL2096912","CHEMBL2096912",0.994588235294118,1
"CHEMBL2096970","CHEMBL2096970",1,1
"CHEMBL2096971","CHEMBL2096971",1,1
"CHEMBL2096972","CHEMBL2096972",1,1
"CHEMBL2096973","CHEMBL2096973",0.250647058823529,1
"CHEMBL2096977","CHEMBL2096977",0.999941176470588,1
"CHEMBL2096978","CHEMBL2096978",1,1
"CHEMBL2096979","CHEMBL2096979",0.999294117647059,1
"CHEMBL2096980","CHEMBL2096980",1,1
"CHEMBL2096981","CHEMBL2096981",0.982705882352941,1
"CHEMBL2096986","CHEMBL2096986",1,1
"CHEMBL2096987","CHEMBL2096987",1,1
"CHEMBL2096989","CHEMBL2096989",1,1
"CHEMBL2097163","CHEMBL2097163",0.928176470588235,1
"CHEMBL2097164","CHEMBL2097164",0.0972352941176471,1
"CHEMBL2097166","CHEMBL2097166",0.999941176470588,1
"CHEMBL2097167","CHEMBL2097167",1,1
"CHEMBL2097168","CHEMBL2097168",1,1
"CHEMBL2099","CHEMBL2099",1,1
"CHEMBL210","CHEMBL210",1,1
"CHEMBL2104","CHEMBL2104",1,1
"CHEMBL2107","CHEMBL2107",0.982176470588235,1
"CHEMBL2107838","CHEMBL2107838",0.807294117647059,1
"CHEMBL2109","CHEMBL2109",0.993,1
"CHEMBL2109233","CHEMBL2109233",0.131823529411765,1
"CHEMBL2109234","CHEMBL2109234",0.623294117647059,1
"CHEMBL2109241","CHEMBL2109241",0.991823529411765,1
"CHEMBL211","CHEMBL211",0.0848823529411765,1
"CHEMBL2110","CHEMBL2110",0.991176470588235,1
"CHEMBL2111288","CHEMBL2111288",0.575235294117647,1
"CHEMBL2111289","CHEMBL2111289",0.995117647058824,1
"CHEMBL2111322","CHEMBL2111322",0.987529411764706,1
"CHEMBL2111327","CHEMBL2111327",0.999294117647059,1
"CHEMBL2111328","CHEMBL2111328",0.310470588235294,1
"CHEMBL2111339","CHEMBL2111339",1,1
"CHEMBL2111343","CHEMBL2111343",1,1
"CHEMBL2111344","CHEMBL2111344",1,1
"CHEMBL2111351","CHEMBL2111351",1,1
"CHEMBL2111357","CHEMBL2111357",1,1
"CHEMBL2111360","CHEMBL2111360",0.999764705882353,1
"CHEMBL2111363","CHEMBL2111363",0.998647058823529,1
"CHEMBL2111366","CHEMBL2111366",1,1
"CHEMBL2111367","CHEMBL2111367",0.877176470588235,1
"CHEMBL2111373","CHEMBL2111373",1,1
"CHEMBL2111374","CHEMBL2111374",0.999941176470588,1
"CHEMBL2111377","CHEMBL2111377",1,1
"CHEMBL2111384","CHEMBL2111384",0.929529411764706,1
"CHEMBL2111385","CHEMBL2111385",0.967705882352941,1
"CHEMBL2111386","CHEMBL2111386",1,1
"CHEMBL2111389","CHEMBL2111389",0.812705882352941,1
"CHEMBL2111390","CHEMBL2111390",0.999823529411765,1
"CHEMBL2111391","CHEMBL2111391",0.999882352941176,1
"CHEMBL2111394","CHEMBL2111394",1,1
"CHEMBL2111402","CHEMBL2111402",0.828941176470588,1
"CHEMBL2111407","CHEMBL2111407",0.999764705882353,1
"CHEMBL2111413","CHEMBL2111413",1,1
"CHEMBL2111414","CHEMBL2111414",0.911705882352941,1
"CHEMBL2111416","CHEMBL2111416",0.998764705882353,1
"CHEMBL2111421","CHEMBL2111421",0.999705882352941,1
"CHEMBL2111425","CHEMBL2111425",1,1
"CHEMBL2111429","CHEMBL2111429",0.986411764705882,1
"CHEMBL2111431","CHEMBL2111431",0.998235294117647,1
"CHEMBL2111432","CHEMBL2111432",0.671117647058823,1
"CHEMBL2111436","CHEMBL2111436",0.118235294117647,1
"CHEMBL2111453","CHEMBL2111453",0.00764705882352941,1
"CHEMBL2111457","CHEMBL2111457",0.675588235294118,1
"CHEMBL2111459","CHEMBL2111459",0.0336470588235294,1
"CHEMBL2111462","CHEMBL2111462",1,1
"CHEMBL2111463","CHEMBL2111463",1,1
"CHEMBL2111464","CHEMBL2111464",1,1
"CHEMBL2111472","CHEMBL2111472",0.121705882352941,1
"CHEMBL2111473","CHEMBL2111473",0.422294117647059,1
"CHEMBL2111474","CHEMBL2111474",0.999941176470588,1
"CHEMBL2111478","CHEMBL2111478",0.990411764705882,1
"CHEMBL2113","CHEMBL2113",1,1
"CHEMBL2116","CHEMBL2116",0.994529411764706,1
"CHEMBL2118","CHEMBL2118",0.255058823529412,1
"CHEMBL2120","CHEMBL2120",0.00147058823529412,1
"CHEMBL2121","CHEMBL2121",0.980882352941176,1
"CHEMBL2123","CHEMBL2123",0.998941176470588,1
"CHEMBL2125","CHEMBL2125",0.967117647058824,1
"CHEMBL2128","CHEMBL2128",1,1
"CHEMBL2129","CHEMBL2129",0.938941176470588,1
"CHEMBL213","CHEMBL213",0.999882352941176,1
"CHEMBL2131","CHEMBL2131",0.996294117647059,1
"CHEMBL2135","CHEMBL2135",0.972764705882353,1
"CHEMBL2136","CHEMBL2136",0.999529411764706,1
"CHEMBL214","CHEMBL214",1,1
"CHEMBL2145","CHEMBL2145",0.998176470588235,1
"CHEMBL2146315","CHEMBL2146315",0.926588235294118,1
"CHEMBL2146346","CHEMBL2146346",0.789294117647059,1
"CHEMBL2147","CHEMBL2147",0.639941176470588,1
"CHEMBL2148","CHEMBL2148",0.915941176470588,1
"CHEMBL215","CHEMBL215",1,1
"CHEMBL2150838","CHEMBL2150838",0.894941176470588,1
"CHEMBL2157","CHEMBL2157",1,1
"CHEMBL216","CHEMBL216",1,1
"CHEMBL2163171","CHEMBL2163171",0.556764705882353,1
"CHEMBL2163174","CHEMBL2163174",0.992294117647059,1
"CHEMBL2163175","CHEMBL2163175",0.769647058823529,1
"CHEMBL2167","CHEMBL2167",1,1
"CHEMBL2169736","CHEMBL2169736",0.491705882352941,1
"CHEMBL217","CHEMBL217",1,1
"CHEMBL2171","CHEMBL2171",0.998764705882353,1
"CHEMBL2176846","CHEMBL2176846",0.862941176470588,1
"CHEMBL218","CHEMBL218",0.997588235294118,1
"CHEMBL2181","CHEMBL2181",0.988411764705882,1
"CHEMBL2182","CHEMBL2182",1,1
"CHEMBL2185","CHEMBL2185",0.967117647058824,1
"CHEMBL2186","CHEMBL2186",1,1
"CHEMBL2188","CHEMBL2188",0.999058823529412,1
"CHEMBL2189110","CHEMBL2189110",0.997823529411765,1
"CHEMBL2189158","CHEMBL2189158",0.978,1
"CHEMBL2189160","CHEMBL2189160",1,1
"CHEMBL219","CHEMBL219",0.077,1
"CHEMBL220","CHEMBL220",0.999058823529412,1
"CHEMBL221","CHEMBL221",1,1
"CHEMBL2216739","CHEMBL2216739",0.139647058823529,1
"CHEMBL2219","CHEMBL2219",0.693470588235294,1
"CHEMBL222","CHEMBL222",1,1
"CHEMBL2221347","CHEMBL2221347",1,1
"CHEMBL2221348","CHEMBL2221348",0.463529411764706,1
"CHEMBL2225","CHEMBL2225",0.82,1
"CHEMBL223","CHEMBL223",0.999882352941176,1
"CHEMBL2231","CHEMBL2231",1,1
"CHEMBL2238","CHEMBL2238",0.999823529411765,1
"CHEMBL224","CHEMBL224",0.0955294117647059,1
"CHEMBL2243","CHEMBL2243",0.920764705882353,1
"CHEMBL2246","CHEMBL2246",0.985235294117647,1
"CHEMBL2247","CHEMBL2247",0.547058823529412,1
"CHEMBL225","CHEMBL225",1,1
"CHEMBL2250","CHEMBL2250",0.982411764705882,1
"CHEMBL2252","CHEMBL2252",0.996117647058824,1
"CHEMBL226","CHEMBL226",1,1
"CHEMBL2265","CHEMBL2265",1,1
"CHEMBL227","CHEMBL227",0.999823529411765,1
"CHEMBL2273","CHEMBL2273",1,1
"CHEMBL2274","CHEMBL2274",0.999941176470588,1
"CHEMBL2275","CHEMBL2275",0.998588235294118,1
"CHEMBL2276","CHEMBL2276",0.999823529411765,1
"CHEMBL2278","CHEMBL2278",0.645470588235294,1
"CHEMBL228","CHEMBL228",1,1
"CHEMBL2283","CHEMBL2283",0.992352941176471,1
"CHEMBL2284","CHEMBL2284",0.00858823529411765,1
"CHEMBL2285","CHEMBL2285",0.209352941176471,1
"CHEMBL2286","CHEMBL2286",0.986058823529412,1
"CHEMBL2288","CHEMBL2288",1,1
"CHEMBL229","CHEMBL229",1,1
"CHEMBL2291","CHEMBL2291",0.999117647058824,1
"CHEMBL2292","CHEMBL2292",0.994647058823529,1
"CHEMBL230","CHEMBL230",1,1
"CHEMBL2304401","CHEMBL2304401",1,1
"CHEMBL2305","CHEMBL2305",0.999882352941176,1
"CHEMBL231","CHEMBL231",1,1
"CHEMBL2316","CHEMBL2316",0.999117647058824,1
"CHEMBL2318","CHEMBL2318",0.937882352941177,1
"CHEMBL2319","CHEMBL2319",0.991294117647059,1
"CHEMBL232","CHEMBL232",0.996941176470588,1
"CHEMBL2321614","CHEMBL2321614",0.0300588235294118,1
"CHEMBL2321630","CHEMBL2321630",0.0755294117647059,1
"CHEMBL2322","CHEMBL2322",1,1
"CHEMBL2323","CHEMBL2323",1,1
"CHEMBL2325","CHEMBL2325",0.994529411764706,1
"CHEMBL2326","CHEMBL2326",1,1
"CHEMBL2327","CHEMBL2327",0.991058823529412,1
"CHEMBL233","CHEMBL233",1,1
"CHEMBL2331","CHEMBL2331",1,1
"CHEMBL2331047","CHEMBL2331047",0.0127647058823529,1
"CHEMBL2331053","CHEMBL2331053",0.996294117647059,1
"CHEMBL2331068","CHEMBL2331068",0.997117647058824,1
"CHEMBL2331070","CHEMBL2331070",0.658058823529412,1
"CHEMBL2334","CHEMBL2334",0.993294117647059,1
"CHEMBL2335","CHEMBL2335",0.223529411764706,1
"CHEMBL2336","CHEMBL2336",0.995470588235294,1
"CHEMBL2337","CHEMBL2337",0.385529411764706,1
"CHEMBL234","CHEMBL234",1,1
"CHEMBL2343","CHEMBL2343",0.110352941176471,1
"CHEMBL2344","CHEMBL2344",0.964058823529412,1
"CHEMBL2345","CHEMBL2345",0.998470588235294,1
"CHEMBL2346488","CHEMBL2346488",1,1
"CHEMBL2349","CHEMBL2349",0.999941176470588,1
"CHEMBL235","CHEMBL235",1,1
"CHEMBL236","CHEMBL236",1,1
"CHEMBL2360","CHEMBL2360",0.226705882352941,1
"CHEMBL2363","CHEMBL2363",1,1
"CHEMBL2363049","CHEMBL2363049",1,1
"CHEMBL237","CHEMBL237",0.999588235294118,1
"CHEMBL2370","CHEMBL2370",1,1
"CHEMBL2373","CHEMBL2373",1,1
"CHEMBL2378","CHEMBL2378",0.996941176470588,1
"CHEMBL238","CHEMBL238",1,1
"CHEMBL2382","CHEMBL2382",0.998529411764706,1
"CHEMBL2383","CHEMBL2383",0.00388235294117647,1
"CHEMBL2384","CHEMBL2384",0.999352941176471,1
"CHEMBL2384898","CHEMBL2384898",0.827647058823529,1
"CHEMBL2386","CHEMBL2386",1,1
"CHEMBL239","CHEMBL239",1,1
"CHEMBL2390812","CHEMBL2390812",1,1
"CHEMBL2391","CHEMBL2391",1,1
"CHEMBL2392","CHEMBL2392",0.997529411764706,1
"CHEMBL2395","CHEMBL2395",0.965529411764706,1
"CHEMBL2397","CHEMBL2397",0.954176470588235,1
"CHEMBL240","CHEMBL240",0.747235294117647,1
"CHEMBL2406894","CHEMBL2406894",0.0275882352941176,1
"CHEMBL241","CHEMBL241",0.999705882352941,1
"CHEMBL2411","CHEMBL2411",0.999470588235294,1
"CHEMBL2413","CHEMBL2413",0.570588235294118,1
"CHEMBL2414","CHEMBL2414",0.163,1
"CHEMBL2417350","CHEMBL2417350",0.999764705882353,1
"CHEMBL242","CHEMBL242",1,1
"CHEMBL2424","CHEMBL2424",1,1
"CHEMBL2426","CHEMBL2426",0.974,1
"CHEMBL2428","CHEMBL2428",0.999470588235294,1
"CHEMBL2434","CHEMBL2434",0.986588235294118,1
"CHEMBL2439","CHEMBL2439",0.998588235294118,1
"CHEMBL2439944","CHEMBL2439944",0.931823529411765,1
"CHEMBL2443","CHEMBL2443",1,1
"CHEMBL2447","CHEMBL2447",0.999647058823529,1
"CHEMBL245","CHEMBL245",0.000882352941176471,1
"CHEMBL2452","CHEMBL2452",1,1
"CHEMBL2456","CHEMBL2456",1,1
"CHEMBL2458","CHEMBL2458",0.999705882352941,1
"CHEMBL2459","CHEMBL2459",1,1
"CHEMBL246","CHEMBL246",1,1
"CHEMBL2468","CHEMBL2468",0.999764705882353,1
"CHEMBL2470","CHEMBL2470",0.979470588235294,1
"CHEMBL2473","CHEMBL2473",0.999470588235294,1
"CHEMBL2474","CHEMBL2474",0.868235294117647,1
"CHEMBL248","CHEMBL248",1,1
"CHEMBL2480","CHEMBL2480",1,1
"CHEMBL2487","CHEMBL2487",1,1
"CHEMBL2488","CHEMBL2488",0.989,1
"CHEMBL2489","CHEMBL2489",1,1
"CHEMBL249","CHEMBL249",0.999117647058824,1
"CHEMBL2493","CHEMBL2493",0.999764705882353,1
"CHEMBL2496","CHEMBL2496",0.658352941176471,1
"CHEMBL2497","CHEMBL2497",0.997176470588235,1
"CHEMBL2498","CHEMBL2498",0.928176470588235,1
"CHEMBL2499","CHEMBL2499",0.609941176470588,1
"CHEMBL250","CHEMBL250",0.206058823529412,1
"CHEMBL2501","CHEMBL2501",0.734352941176471,1
"CHEMBL2508","CHEMBL2508",0.991529411764706,1
"CHEMBL251","CHEMBL251",1,1
"CHEMBL2514","CHEMBL2514",1,1
"CHEMBL2517","CHEMBL2517",0.998470588235294,1
"CHEMBL2518","CHEMBL2518",0.999823529411765,1
"CHEMBL252","CHEMBL252",0.0501764705882353,1
"CHEMBL2525","CHEMBL2525",0.578882352941177,1
"CHEMBL2527","CHEMBL2527",0.982588235294118,1
"CHEMBL253","CHEMBL253",0.863823529411765,1
"CHEMBL2530","CHEMBL2530",0.820941176470588,1
"CHEMBL2531","CHEMBL2531",0.899117647058824,1
"CHEMBL2534","CHEMBL2534",0.901764705882353,1
"CHEMBL2535","CHEMBL2535",0.999411764705882,1
"CHEMBL254","CHEMBL254",0.993294117647059,1
"CHEMBL2543","CHEMBL2543",0.998941176470588,1
"CHEMBL255","CHEMBL255",0.986411764705882,1
"CHEMBL2552","CHEMBL2552",1,1
"CHEMBL2553","CHEMBL2553",0.999941176470588,1
"CHEMBL2558","CHEMBL2558",0.996941176470588,1
"CHEMBL256","CHEMBL256",1,1
"CHEMBL2563","CHEMBL2563",0.940588235294118,1
"CHEMBL2564","CHEMBL2564",0.103294117647059,1
"CHEMBL2567","CHEMBL2567",0.998058823529412,1
"CHEMBL2568","CHEMBL2568",1,1
"CHEMBL257","CHEMBL257",0.451647058823529,1
"CHEMBL2570","CHEMBL2570",0.999352941176471,1
"CHEMBL2573","CHEMBL2573",0.997411764705882,1
"CHEMBL2577","CHEMBL2577",0.975176470588235,1
"CHEMBL258","CHEMBL258",0.999941176470588,1
"CHEMBL2581","CHEMBL2581",0.916470588235294,1
"CHEMBL259","CHEMBL259",0.998941176470588,1
"CHEMBL2592","CHEMBL2592",1,1
"CHEMBL2593","CHEMBL2593",1,1
"CHEMBL2595","CHEMBL2595",0.995470588235294,1
"CHEMBL2599","CHEMBL2599",0.994117647058824,1
"CHEMBL260","CHEMBL260",0.0449411764705882,1
"CHEMBL2602","CHEMBL2602",1,1
"CHEMBL2608","CHEMBL2608",0.996588235294118,1
"CHEMBL2609","CHEMBL2609",1,1
"CHEMBL261","CHEMBL261",1,1
"CHEMBL2611","CHEMBL2611",1,1
"CHEMBL2617","CHEMBL2617",1,1
"CHEMBL262","CHEMBL262",1,1
"CHEMBL2622","CHEMBL2622",1,1
"CHEMBL2625","CHEMBL2625",1,1
"CHEMBL263","CHEMBL263",0.999823529411765,1
"CHEMBL2632","CHEMBL2632",1,1
"CHEMBL2634","CHEMBL2634",1,1
"CHEMBL2635","CHEMBL2635",0.999470588235294,1
"CHEMBL2637","CHEMBL2637",0.00811764705882353,1
"CHEMBL264","CHEMBL264",1,1
"CHEMBL2649","CHEMBL2649",0.990529411764706,1
"CHEMBL265","CHEMBL265",1,1
"CHEMBL2652","CHEMBL2652",0.993705882352941,1
"CHEMBL2654","CHEMBL2654",0.951117647058824,1
"CHEMBL2659","CHEMBL2659",0.460411764705882,1
"CHEMBL266","CHEMBL266",1,1
"CHEMBL2664","CHEMBL2664",0.227764705882353,1
"CHEMBL267","CHEMBL267",0.999823529411765,1
"CHEMBL2672","CHEMBL2672",0.995235294117647,1
"CHEMBL2675","CHEMBL2675",0.988823529411765,1
"CHEMBL2676","CHEMBL2676",0.999117647058824,1
"CHEMBL268","CHEMBL268",1,1
"CHEMBL2687","CHEMBL2687",0.772117647058824,1
"CHEMBL2689","CHEMBL2689",0.657352941176471,1
"CHEMBL269","CHEMBL269",1,1
"CHEMBL2693","CHEMBL2693",1,1
"CHEMBL2695","CHEMBL2695",0.996176470588235,1
"CHEMBL270","CHEMBL270",1,1
"CHEMBL2700","CHEMBL2700",0.000588235294117647,1
"CHEMBL2706","CHEMBL2706",0.907352941176471,1
"CHEMBL2708","CHEMBL2708",0.993235294117647,1
"CHEMBL2716","CHEMBL2716",0.976941176470588,1
"CHEMBL2717","CHEMBL2717",0.0955882352941176,1
"CHEMBL2718","CHEMBL2718",0.999941176470588,1
"CHEMBL2720","CHEMBL2720",1,1
"CHEMBL2721","CHEMBL2721",0.997529411764706,1
"CHEMBL2722","CHEMBL2722",0.994764705882353,1
"CHEMBL2723","CHEMBL2723",0.993882352941176,1
"CHEMBL2724","CHEMBL2724",1,1
"CHEMBL273","CHEMBL273",1,1
"CHEMBL2730","CHEMBL2730",0.768294117647059,1
"CHEMBL2731","CHEMBL2731",1,1
"CHEMBL2734","CHEMBL2734",0.174058823529412,1
"CHEMBL2738","CHEMBL2738",0.537352941176471,1
"CHEMBL2741","CHEMBL2741",1,1
"CHEMBL2742","CHEMBL2742",0.723058823529412,1
"CHEMBL2745","CHEMBL2745",0.999705882352941,1
"CHEMBL2748","CHEMBL2748",1,1
"CHEMBL2749","CHEMBL2749",0.996647058823529,1
"CHEMBL275","CHEMBL275",0.978882352941176,1
"CHEMBL2753","CHEMBL2753",1,1
"CHEMBL2755","CHEMBL2755",0.994882352941176,1
"CHEMBL2756","CHEMBL2756",0.968823529411765,1
"CHEMBL2758","CHEMBL2758",0.999882352941176,1
"CHEMBL276","CHEMBL276",1,1
"CHEMBL277","CHEMBL277",0.999411764705882,1
"CHEMBL2777","CHEMBL2777",1,1
"CHEMBL2778","CHEMBL2778",0.756882352941176,1
"CHEMBL278","CHEMBL278",0.981411764705882,1
"CHEMBL2781","CHEMBL2781",1,1
"CHEMBL2782","CHEMBL2782",0.952529411764706,1
"CHEMBL2789","CHEMBL2789",0.999764705882353,1
"CHEMBL279","CHEMBL279",0.862352941176471,1
"CHEMBL2792","CHEMBL2792",0.999823529411765,1
"CHEMBL2793","CHEMBL2793",0.901411764705882,1
"CHEMBL2794","CHEMBL2794",1,1
"CHEMBL2798","CHEMBL2798",0.572294117647059,1
"CHEMBL2799","CHEMBL2799",0.999647058823529,1
"CHEMBL2801","CHEMBL2801",0.999882352941176,1
"CHEMBL2803","CHEMBL2803",0.997,1
"CHEMBL2804","CHEMBL2804",0.995352941176471,1
"CHEMBL2805","CHEMBL2805",0.999529411764706,1
"CHEMBL2808","CHEMBL2808",0.999647058823529,1
"CHEMBL281","CHEMBL281",0.999176470588235,1
"CHEMBL2810","CHEMBL2810",0.00523529411764706,1
"CHEMBL2813","CHEMBL2813",0.992882352941176,1
"CHEMBL2814","CHEMBL2814",0.504352941176471,1
"CHEMBL2815","CHEMBL2815",0.989882352941176,1
"CHEMBL2820","CHEMBL2820",0.885882352941176,1
"CHEMBL2821","CHEMBL2821",1,1
"CHEMBL2828","CHEMBL2828",1,1
"CHEMBL2835","CHEMBL2835",0.997588235294118,1
"CHEMBL284","CHEMBL284",0.993470588235294,1
"CHEMBL285","CHEMBL285",1,1
"CHEMBL2850","CHEMBL2850",1,1
"CHEMBL2851","CHEMBL2851",1,1
"CHEMBL2854","CHEMBL2854",0.999352941176471,1
"CHEMBL2858","CHEMBL2858",1,1
"CHEMBL286","CHEMBL286",1,1
"CHEMBL2860","CHEMBL2860",0.999352941176471,1
"CHEMBL2864","CHEMBL2864",0.999941176470588,1
"CHEMBL2868","CHEMBL2868",0.407588235294118,1
"CHEMBL287","CHEMBL287",0.919058823529412,1
"CHEMBL2870","CHEMBL2870",1,1
"CHEMBL2871","CHEMBL2871",0.00188235294117647,1
"CHEMBL2872","CHEMBL2872",0.999294117647059,1
"CHEMBL2873","CHEMBL2873",1,1
"CHEMBL2878","CHEMBL2878",0.783058823529412,1
"CHEMBL288","CHEMBL288",0.999529411764706,1
"CHEMBL2880","CHEMBL2880",0.999941176470588,1
"CHEMBL2883","CHEMBL2883",0.651647058823529,1
"CHEMBL2885","CHEMBL2885",1,1
"CHEMBL2889","CHEMBL2889",1,1
"CHEMBL289","CHEMBL289",1,1
"CHEMBL2892","CHEMBL2892",0.968647058823529,1
"CHEMBL2897","CHEMBL2897",1,1
"CHEMBL2898","CHEMBL2898",0.866058823529412,1
"CHEMBL2899","CHEMBL2899",0.999764705882353,1
"CHEMBL290","CHEMBL290",0.999352941176471,1
"CHEMBL2903","CHEMBL2903",1,1
"CHEMBL291","CHEMBL291",0.900470588235294,1
"CHEMBL2911","CHEMBL2911",0.480411764705882,1
"CHEMBL2912","CHEMBL2912",1,1
"CHEMBL2915","CHEMBL2915",0.983764705882353,1
"CHEMBL2919","CHEMBL2919",0.999823529411765,1
"CHEMBL2927","CHEMBL2927",0.985117647058824,1
"CHEMBL2934","CHEMBL2934",0.995705882352941,1
"CHEMBL2935","CHEMBL2935",0.997411764705882,1
"CHEMBL2937","CHEMBL2937",0.998764705882353,1
"CHEMBL2938","CHEMBL2938",0.998882352941176,1
"CHEMBL2939","CHEMBL2939",0.0808235294117647,1
"CHEMBL2940","CHEMBL2940",1,1
"CHEMBL2951","CHEMBL2951",0.999764705882353,1
"CHEMBL2954","CHEMBL2954",0.534941176470588,1
"CHEMBL2955","CHEMBL2955",0.835823529411765,1
"CHEMBL2959","CHEMBL2959",1,1
"CHEMBL2964","CHEMBL2964",1,1
"CHEMBL2966","CHEMBL2966",0.993411764705882,1
"CHEMBL2967","CHEMBL2967",0.332705882352941,1
"CHEMBL2971","CHEMBL2971",0.999647058823529,1
"CHEMBL2977","CHEMBL2977",0.957764705882353,1
"CHEMBL2978","CHEMBL2978",0.394823529411765,1
"CHEMBL2980","CHEMBL2980",1,1
"CHEMBL2985","CHEMBL2985",0.00882352941176471,1
"CHEMBL299","CHEMBL299",0.904882352941176,1
"CHEMBL2991","CHEMBL2991",0.337176470588235,1
"CHEMBL2993","CHEMBL2993",0.997529411764706,1
"CHEMBL2994","CHEMBL2994",0.999941176470588,1
"CHEMBL2996","CHEMBL2996",0.525823529411765,1
"CHEMBL2997","CHEMBL2997",0.764823529411765,1
"CHEMBL2998","CHEMBL2998",1,1
"CHEMBL2999","CHEMBL2999",0.763294117647059,1
"CHEMBL300","CHEMBL300",1,1
"CHEMBL3000","CHEMBL3000",1,1
"CHEMBL3004","CHEMBL3004",1,1
"CHEMBL3009","CHEMBL3009",0.991764705882353,1
"CHEMBL301","CHEMBL301",1,1
"CHEMBL3012","CHEMBL3012",0.253411764705882,1
"CHEMBL3013","CHEMBL3013",0.142411764705882,1
"CHEMBL3014","CHEMBL3014",0.906764705882353,1
"CHEMBL3018","CHEMBL3018",0.980941176470588,1
"CHEMBL3019","CHEMBL3019",0.000764705882352941,1
"CHEMBL302","CHEMBL302",1,1
"CHEMBL3021","CHEMBL3021",1,1
"CHEMBL3023","CHEMBL3023",0.952294117647059,1
"CHEMBL3024","CHEMBL3024",0.983058823529412,1
"CHEMBL3025","CHEMBL3025",1,1
"CHEMBL3026","CHEMBL3026",0.923588235294118,1
"CHEMBL3027","CHEMBL3027",1,1
"CHEMBL303","CHEMBL303",0.562941176470588,1
"CHEMBL3032","CHEMBL3032",0.203058823529412,1
"CHEMBL3034","CHEMBL3034",0.974352941176471,1
"CHEMBL3037","CHEMBL3037",0.995529411764706,1
"CHEMBL3038469","CHEMBL3038469",0.997588235294118,1
"CHEMBL3038484","CHEMBL3038484",0.951529411764706,1
"CHEMBL3038485","CHEMBL3038485",0.684823529411765,1
"CHEMBL3038491","CHEMBL3038491",0.998588235294118,1
"CHEMBL3038499","CHEMBL3038499",0.538294117647059,1
"CHEMBL3038510","CHEMBL3038510",0.877294117647059,1
"CHEMBL304","CHEMBL304",1,1
"CHEMBL3041","CHEMBL3041",1,1
"CHEMBL3045","CHEMBL3045",0.999235294117647,1
"CHEMBL3047","CHEMBL3047",0.998647058823529,1
"CHEMBL3048","CHEMBL3048",0.999,1
"CHEMBL3050","CHEMBL3050",0.995882352941176,1
"CHEMBL3055","CHEMBL3055",0.856941176470588,1
"CHEMBL3056","CHEMBL3056",0.998764705882353,1
"CHEMBL3060","CHEMBL3060",0.999941176470588,1
"CHEMBL3066","CHEMBL3066",1,1
"CHEMBL3067","CHEMBL3067",0.0926470588235294,1
"CHEMBL3068","CHEMBL3068",1,1
"CHEMBL3070","CHEMBL3070",0.997647058823529,1
"CHEMBL3071","CHEMBL3071",1,1
