"","target","p","padj"
"CHEMBL249","CHEMBL249",0.005,1
"CHEMBL2608","CHEMBL2608",0.005,1
"CHEMBL2850","CHEMBL2850",0.005,1
"CHEMBL3105","CHEMBL3105",0.005,1
"CHEMBL3255","CHEMBL3255",0.005,1
"CHEMBL3412","CHEMBL3412",0.005,1
"CHEMBL3578","CHEMBL3578",0.005,1
"CHEMBL3721","CHEMBL3721",0.005,1
"CHEMBL3735","CHEMBL3735",0.005,1
"CHEMBL4081","CHEMBL4081",0.005,1
"CHEMBL4497","CHEMBL4497",0.005,1
"CHEMBL4720","CHEMBL4720",0.005,1
"CHEMBL4769","CHEMBL4769",0.005,1
"CHEMBL4979","CHEMBL4979",0.005,1
"CHEMBL5103","CHEMBL5103",0.005,1
"CHEMBL5368","CHEMBL5368",0.005,1
"CHEMBL5807","CHEMBL5807",0.005,1
"CHEMBL6113","CHEMBL6113",0.005,1
"CHEMBL6154","CHEMBL6154",0.005,1
"CHEMBL1628461","CHEMBL1628461",0.006,1
"CHEMBL1795091","CHEMBL1795091",0.006,1
"CHEMBL1795138","CHEMBL1795138",0.006,1
"CHEMBL2093866","CHEMBL2093866",0.006,1
"CHEMBL2094255","CHEMBL2094255",0.006,1
"CHEMBL2095180","CHEMBL2095180",0.006,1
"CHEMBL2095191","CHEMBL2095191",0.006,1
"CHEMBL2305","CHEMBL2305",0.006,1
"CHEMBL2395","CHEMBL2395",0.006,1
"CHEMBL2447","CHEMBL2447",0.006,1
"CHEMBL3085","CHEMBL3085",0.006,1
"CHEMBL3394","CHEMBL3394",0.006,1
"CHEMBL3604","CHEMBL3604",0.006,1
"CHEMBL3892","CHEMBL3892",0.006,1
"CHEMBL3959","CHEMBL3959",0.006,1
"CHEMBL3974","CHEMBL3974",0.006,1
"CHEMBL4124","CHEMBL4124",0.006,1
"CHEMBL4296","CHEMBL4296",0.006,1
"CHEMBL4489","CHEMBL4489",0.006,1
"CHEMBL4702","CHEMBL4702",0.006,1
"CHEMBL4744","CHEMBL4744",0.006,1
"CHEMBL5281","CHEMBL5281",0.006,1
"CHEMBL1293293","CHEMBL1293293",0.007,1
"CHEMBL1903","CHEMBL1903",0.007,1
"CHEMBL1968","CHEMBL1968",0.007,1
"CHEMBL1997","CHEMBL1997",0.007,1
"CHEMBL2096971","CHEMBL2096971",0.007,1
"CHEMBL2111463","CHEMBL2111463",0.007,1
"CHEMBL2363","CHEMBL2363",0.007,1
"CHEMBL2592","CHEMBL2592",0.007,1
"CHEMBL2781","CHEMBL2781",0.007,1
"CHEMBL3067","CHEMBL3067",0.007,1
"CHEMBL3230","CHEMBL3230",0.007,1
"CHEMBL3348","CHEMBL3348",0.007,1
"CHEMBL3724","CHEMBL3724",0.007,1
"CHEMBL3740","CHEMBL3740",0.007,1
"CHEMBL4921","CHEMBL4921",0.007,1
"CHEMBL1917","CHEMBL1917",0.008,1
"CHEMBL2378","CHEMBL2378",0.008,1
"CHEMBL2518","CHEMBL2518",0.008,1
"CHEMBL256","CHEMBL256",0.008,1
"CHEMBL3047","CHEMBL3047",0.008,1
"CHEMBL3050","CHEMBL3050",0.008,1
"CHEMBL3746","CHEMBL3746",0.008,1
"CHEMBL4698","CHEMBL4698",0.008,1
